"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2022-01-03","Grenada","GRD","PAHO",112523,0.23,"22.3%",4,"High",0.206,0.255,,,,,,36.7,31.5,"2021-12-23"
"2022-01-03","Guadeloupe","GLP","PAHO",400124,0.112,"6.4%",1,"Medium",0.101,0.123,,,,,,,,
"2022-01-03","Guatemala","GTM","PAHO",17915568,0.054,"11.1%",3,"High",0.05,0.058,"5.8%","4.9%","increasing","2021-12-26","2021-12-19",36.5,26.2,"2022-01-02"
"2022-01-03","Guyana","GUY","PAHO",786552,0.116,"57.6%",4,"Very High",0.106,0.125,,,,,,52.3,37.5,"2022-01-01"
"2022-01-03","Haiti","HTI","PAHO",11402528,0.212,"17.0%",1,"Medium",0.186,0.239,,,,,,1.1,0.6,"2021-12-29"
"2022-01-03","Honduras","HND","PAHO",9904607,0,"4.1%",1,"Minimal",-0.01,0.01,,,,,,49.6,43.4,"2021-12-29"
"2022-01-03","Jamaica","JAM","PAHO",2961167,0.146,"47.6%",1,"High",0.139,0.152,"7.2%","6.6%","constant","2021-12-26","2021-12-19",24.1,19.1,"2022-01-01"
"2022-01-03","Martinique","MTQ","PAHO",375265,0.079,"26.1%",0,"Medium",0.073,0.085,,,,,,,,
"2022-01-03","Mexico","MEX","PAHO",128932753,0.074,"28.9%",4,"High",0.072,0.075,"16.9%","14.9%","increasing","2021-12-26","2021-12-19",63.5,56.5,"2022-01-01"
"2022-01-03","Montserrat","MSR","PAHO",4999,,,,,,,,,,,,30.9,29.4,"2021-12-23"
"2022-01-03","Nicaragua","NIC","PAHO",6624554,-0.111,"4.8%",0,"Minimal",-0.146,-0.077,,,,,,73.7,43.9,"2021-12-29"
"2022-01-03","Panama","PAN","PAHO",4314767,0.105,"43.3%",5,"Very High",0.103,0.108,"5.6%","4.6%","increasing","2021-12-26","2021-12-19",70.2,57.2,"2022-01-02"
"2022-01-03","Paraguay","PRY","PAHO",7132538,0.115,"16.9%",3,"High",0.11,0.12,"11.9%","3.2%","increasing","2022-01-02","2021-12-26",48.6,41.3,"2021-12-29"
"2022-01-03","Peru","PER","PAHO",32971854,0.058,"35.5%",4,"High",0.056,0.06,,,,,,74.2,65.1,"2022-01-01"
"2022-01-03","Puerto Rico","PRI","PAHO",2860853,0.132,"193.8%",0,"Very High",0.131,0.134,,,,,,,,
"2022-01-03","Saba","XCA","PAHO",1933,,,,,,,,,,,,,,
"2022-01-03","Saint Barthélemy","BLM","PAHO",9885,0.198,"84.8%",1,"Very High",0.171,0.226,,,,,,,,
"2022-01-03","Saint Kitts and Nevis","KNA","PAHO",53192,0.289,"98.8%",2,"Very High",0.262,0.318,"30.6%","26.8%","constant","2022-01-02","2021-12-26",51.9,48.2,"2021-12-29"
"2022-01-03","Saint Lucia","LCA","PAHO",183627,0.143,"68.0%",6,"Very High",0.133,0.154,,,,,,30.4,26.9,"2022-01-02"
"2022-01-03","Saint Martin","MAF","PAHO",38659,0.138,"46.9%",1,"High",0.11,0.167,,,,,,,,
"2022-01-03","Saint Pierre and Miquelon","SPM","PAHO",5795,,,,,,,,,,,,,,
"2022-01-03","Saint Vincent and the Grenadines","VCT","PAHO",110940,0.115,"19.4%",1,"Medium",0.092,0.138,"24.9%","32.6%","constant","2021-11-21","2021-11-14",30.2,23.7,"2021-12-28"
"2022-01-03","Sint Eustatius","XBA","PAHO",3139,,,,,,,,,,,,,,
"2022-01-03","Sint Maarten","SXM","PAHO",42882,0.145,"179.9%",4,"Very High",0.129,0.16,,,,,,63.3,58.7,"2021-12-23"
"2022-01-03","Suriname","SUR","PAHO",586632,0.148,"35.5%",7,"High",0.138,0.157,,,,,,44.6,39,"2022-01-03"
"2022-01-03","Trinidad and Tobago","TTO","PAHO",1399488,-0.025,"54.5%",0,"Minimal",-0.028,-0.022,"11.9%","16.2%","decreasing","2021-10-03","2021-09-26",50.9,47.8,"2022-01-03"
"2022-01-03","Turks and Caicos Islands","TCA","PAHO",38718,0.173,"118.2%",0,"Very High",0.152,0.194,,,,,,75.4,70.1,"2021-11-05"
"2022-01-03","United States of America","USA","PAHO",331002651,0.061,"165.5%",4,"Very High",0.061,0.061,,,,,,73.6,61.7,"2021-12-30"
"2022-01-03","United States Virgin Islands","VIR","PAHO",104425,0.146,"344.2%",0,"Very High",0.138,0.154,,,,,,,,
"2022-01-03","Uruguay","URY","PAHO",3473730,0.098,"28.6%",6,"High",0.095,0.101,"7.0%","4.6%","increasing","2022-01-02","2021-12-26",79.7,77,"2022-01-03"
"2022-01-03","Venezuela (Bolivarian Republic of)","VEN","PAHO",28435940,-0.046,"15.6%",5,"Low",-0.05,-0.041,,,,,,64.7,40.8,"2021-12-17"
"2022-01-03","Bangladesh","BGD","SEARO",164689383,0.036,"3.1%",1,"Low",0.032,0.04,"2.4%","1.7%","increasing","2022-01-02","2021-12-26",53.2,27.2,"2021-12-17"
"2022-01-03","Bhutan","BTN","SEARO",771608,0.023,"2.8%",2,"Minimal",-0.063,0.113,"0.1%","0.0%","increasing","2022-01-09","2022-01-02",76.4,73.2,"2021-12-20"
"2022-01-03","Democratic People's Republic of Korea","PRK","SEARO",25778816,,,,,,,"0.0%","0.0%","constant","2022-01-02","2021-12-26",,,
"2022-01-03","India","IND","SEARO",1380004385,0.104,"5.9%",7,"High",0.104,0.105,"1.3%","0.6%","increasing","2022-01-02","2021-12-26",61.8,44.3,"2022-01-03"
"2022-01-03","Indonesia","IDN","SEARO",273523615,0.008,"0.4%",3,"Low",0.003,0.013,"0.1%","0.1%","constant","2022-01-02","2022-01-02",60.9,41.9,"2022-01-03"
"2022-01-03","Maldives","MDV","SEARO",540544,0.015,"9.4%",0,"Minimal",0.009,0.021,"4.4%","2.9%","increasing","2022-01-02","2021-12-26",73.4,68,"2021-12-29"
"2022-01-03","Myanmar","MMR","SEARO",54409800,-0.013,"3.2%",2,"Minimal",-0.018,-0.008,"10.2%","5.8%","increasing","2021-10-31","2021-10-24",34.6,23.9,"2021-12-11"
"2022-01-03","Nepal","NPL","SEARO",29136808,0.02,"3.0%",2,"Minimal",0.015,0.025,"3.4%","3.0%","increasing","2022-01-02","2021-12-26",42,33.4,"2021-12-20"
"2022-01-03","Sri Lanka","LKA","SEARO",21413249,-0.032,"8.9%",3,"Low",-0.035,-0.029,"8.8%","8.8%","constant","2022-01-02","2021-12-26",74.7,64.7,"2022-01-03"
"2022-01-03","Thailand","THA","SEARO",69799978,-0.005,"13.7%",6,"Low",-0.006,-0.004,"8.6%","10.7%","decreasing","2021-12-19","2021-12-12",73.1,65.1,"2021-12-27"
"2022-01-03","Timor-Leste","TLS","SEARO",1318445,,,,,,,"0.3%","0.5%","constant","2022-01-09","2022-01-02",50.3,40.4,"2021-12-21"
"2022-01-03","American Samoa","ASM","WPRO",55197,,,,,,,,,,,,,,
"2022-01-03","Australia","AUS","WPRO",25499884,0.153,"327.5%",5,"Very High",0.153,0.154,"2.6%","2.3%","increasing","2021-12-26","2021-12-19",80.3,77.6,"2022-01-03"
"2022-01-03","Brunei Darussalam","BRN","WPRO",437479,0.013,"2.6%",1,"Minimal",-0.014,0.04,"0.4%","0.2%","increasing","2021-12-26","2021-12-19",92.6,88.1,"2021-12-14"
"2022-01-03","Cambodia","KHM","WPRO",16718965,0.002,"0.8%",3,"Low",-0.025,0.029,"87.4%","32.1%","increasing","2021-07-18","2021-07-11",85.3,81.7,"2022-01-02"
"2022-01-03","China","CHN","WPRO",1471286879,0.057,"5.0%",1,"Medium",0.051,0.063,"0.0%","0.0%","constant","2021-12-19","2021-12-12",,,"2022-01-03"
"2022-01-03","Cook Islands","COK","WPRO",17564,,,,,,,,,,,,73.1,71.2,"2021-12-20"
"2022-01-03","Fiji","FJI","WPRO",896445,0.224,"25.5%",0,"Medium",0.214,0.234,"25.4%","24.0%","increasing","2021-07-25","2021-07-18",73.8,67.6,"2021-12-20"
"2022-01-03","French Polynesia","PYF","WPRO",280908,0.12,"1.1%",2,"Medium",0.089,0.153,,,,,,60.5,56.6,"2021-12-20"
"2022-01-03","Guam","GUM","WPRO",168775,0.074,"12.5%",2,"Medium",0.051,0.098,,,,,,,,
"2022-01-03","Japan","JPN","WPRO",126476461,0.077,"2.2%",7,"High",0.073,0.081,"1.2%","0.6%","increasing","2022-01-02","2021-12-26",80,78.6,"2022-01-03"
"2022-01-03","Kiribati","KIR","WPRO",119449,,,,,,,,,,,,49.8,19,"2021-11-30"
"2022-01-03","Lao People's Democratic Republic","LAO","WPRO",7275560,-0.028,"65.8%",0,"Minimal",-0.03,-0.026,,,,,,51.5,42.6,"2021-11-23"
"2022-01-03","Malaysia","MYS","WPRO",32365999,-0.013,"15.1%",6,"Low",-0.015,-0.012,"2.8%","2.8%","constant","2021-12-26","2021-12-26",80.3,79.2,"2022-01-03"
"2022-01-03","Marshall Islands","MHL","WPRO",59194,,,,,,,,,,,,,,
"2022-01-03","Micronesia (Federated States of)","FSM","WPRO",115023,,,,,,,,,,,,,,
"2022-01-03","Mongolia","MNG","WPRO",3278290,0.001,"8.0%",4,"Low",-0.003,0.006,"3.2%","3.5%","constant","2021-12-19","2021-12-12",69.1,66,"2022-01-02"
"2022-01-03","Nauru","NRU","WPRO",10834,,,,,,,,,,,,70.3,66.9,"2021-08-31"
"2022-01-03","New Caledonia","NCL","WPRO",285498,0.034,"8.1%",5,"Low",0.019,0.049,,,,,,63.9,60.7,"2021-12-20"
"2022-01-03","New Zealand","NZL","WPRO",4822233,-0.01,"31.6%",1,"Minimal",-0.019,-0.001,"1.1%","0.5%","increasing","2022-01-02","2021-12-26",82.4,80,"2022-01-03"
"2022-01-03","Niue","NIU","WPRO",1618,,,,,,,,,,,,74.3,71.1,"2021-08-02"
"2022-01-03","Northern Mariana Islands (Commonwealth of the)","MNP","WPRO",57557,,,,,,,,,,,,,,
"2022-01-03","Palau","PLW","WPRO",18092,,,,,,,,,,,,,,
"2022-01-03","Papua New Guinea","PNG","WPRO",8947024,-0.03,"2.0%",1,"Minimal",-0.051,-0.009,,,,,,3.2,2.5,"2021-12-20"
"2022-01-03","Philippines","PHL","WPRO",109581078,,"11.7%",7,,,,"4.8%","0.5%","increasing","2022-01-02","2021-12-26",,45.3,"2021-12-30"
"2022-01-03","Pitcairn Islands","PCN","WPRO",50,,,,,,,,,,,,94,94,"2021-09-07"
"2022-01-03","Republic of Korea","KOR","WPRO",51269185,-0.039,"61.5%",0,"Minimal",-0.04,-0.038,"6.8%","34.3%","decreasing","2021-10-24","2021-10-17",86.3,83.1,"2022-01-03"
"2022-01-03","Samoa","WSM","WPRO",198414,,,,,,,,,,,,71.3,61.4,"2021-12-20"
"2022-01-03","Singapore","SGP","WPRO",5850342,0.005,"10.3%",6,"Low",0.001,0.008,"17.0%","13.1%","increasing","2021-11-14","2021-11-07",82,81.1,"2021-12-18"
"2022-01-03","Solomon Islands","SLB","WPRO",686884,,,,,,,,,,,,26.2,8.1,"2021-12-20"
"2022-01-03","Tokelau","TKL","WPRO",1350,,,,,,,,,,,,71.7,71.7,"2021-10-12"
"2022-01-03","Tonga","TON","WPRO",105695,,,,,,,,,,,,69.6,53.6,"2021-12-20"
"2022-01-03","Tuvalu","TUV","WPRO",11792,,,,,,,,,,,,52.8,49.9,"2021-10-22"
"2022-01-03","Vanuatu","VUT","WPRO",307145,,,,,,,,,,,,33.3,16.4,"2021-12-20"
"2022-01-03","Viet Nam","VNM","WPRO",97338579,-0.01,"87.0%",0,"Low",-0.01,-0.009,"16.1%","52.9%","decreasing","2021-12-26","2021-12-19",79.9,,"2022-01-02"
"2022-01-03","Wallis and Futuna","WLF","WPRO",11246,,,,,,,,,,,,53.5,52.7,"2021-11-30"
